<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2023.02.16	5888.196	5950.860	5878.599	5902.874	1003166	3397641	1
2023.02.17	5920.375	5941.263	5823.273	5843.597	849743	2940690	1
2023.02.22	5862.227	5892.712	5823.273	5826.096	531490	1797931	1
2023.02.23	5812.547	5849.807	5775.852	5806.337	921893	3134764	1
2023.02.24	5828.919	5893.277	5816.499	5888.761	857213	2886498	1
2023.02.27	5862.227	5888.196	5840.210	5874.082	960130	3265559	1
2023.02.28	5869.595	5924.005	5848.280	5913.348	945530	3080005	1
2023.03.01	5892.593	5905.495	5841.548	5846.597	956125	3068895	1
2023.03.02	5861.742	5901.568	5848.280	5879.131	890832	2964490	1
2023.03.03	5862.303	5902.129	5848.840	5863.986	742743	2542097	1
2023.03.06	5876.326	5886.423	5811.819	5817.989	732927	2580555	1
2023.03.07	5829.769	5870.717	5813.502	5855.011	810221	2694768	1
2023.03.08	5843.231	5847.158	5750.677	5798.357	948577	3410498	1
2023.03.09	5787.699	5827.525	5759.091	5819.672	1001023	3344680	1
2023.03.10	5805.649	5884.179	5805.649	5872.961	1019735	3515759	1
2023.03.13	5874.643	5949.808	5869.595	5908.860	1173755	3967710	1
2023.03.14	5896.520	5924.566	5878.009	5916.152	944197	3110303	1
2023.03.15	5973.928	5998.609	5933.541	5953.174	1083880	3745531	1
2023.03.16	5940.272	5978.416	5880.814	5884.740	989995	3303909	1
2023.03.17	5895.398	5945.882	5886.984	5939.151	661166	2336903	1
2023.03.20	5930.176	5943.077	5885.301	5891.471	724483	2455183	1
2023.03.21	5874.643	5907.738	5865.108	5894.837	698903	2452743	1
2023.03.22	5897.081	5933.541	5848.840	5891.471	928514	3176944	1
2023.03.23	5851.084	5957.100	5847.158	5953.174	891294	3304686	1
2023.03.24	5979.538	6000.853	5885.301	5895.398	884797	3335365	1
2023.03.27	5896.520	5897.642	5832.013	5837.622	659736	2102793	1
2023.03.28	5832.573	5832.573	5778.724	5798.918	787689	2958086	1
2023.03.29	5795.552	5816.867	5753.482	5765.262	890569	3270213	1
2023.03.30	5728.240	5791.625	5687.853	5717.021	1022238	3626029	1
2023.03.31	5730.978	5730.978	5670.687	5680.177	812331	3179935	1
2023.04.03	5670.129	5698.599	5652.823	5681.852	757073	2549026	1
2023.04.04	5665.104	5716.463	5662.313	5685.201	693956	2546098	1
2023.04.05	5685.201	5691.342	5617.653	5647.240	801106	2858788	1
2023.04.06	5652.823	5695.808	5647.799	5670.129	601789	2117342	1
2023.04.10	5665.104	5704.740	5644.449	5680.177	614968	2083779	1
2023.04.11	5660.638	5666.779	5585.833	5606.488	805102	3158495	1
2023.04.12	5612.071	5613.745	5501.538	5508.237	1006825	3664956	1
2023.04.13	5511.028	5528.892	5476.975	5515.494	836984	3171704	1
2023.04.14	5523.868	5555.129	5473.625	5492.047	783431	2815542	1
2023.04.17	5504.329	5545.639	5480.882	5527.217	725324	2563573	1
2023.04.18	5501.538	5587.508	5491.489	5575.226	848231	3117407	1
2023.04.19	5604.255	5690.784	5596.440	5675.153	920294	3278698	1
2023.04.20	5684.643	5685.760	5629.376	5645.007	704922	2439530	1
2023.04.24	5665.104	5683.527	5624.910	5626.585	741339	2518150	1
2023.04.25	5638.867	5679.619	5619.328	5653.939	859080	3059829	1
2023.04.26	5638.308	5666.221	5623.794	5635.517	818274	2903908	1
2023.04.27	5627.143	5638.308	5551.222	5554.571	889614	3295357	1
2023.04.28	5572.876	5602.274	5558.454	5564.555	708303	2679156	1
2023.05.02	5578.977	5638.883	5571.766	5621.688	717337	2471843	1
2023.05.03	5597.836	5635.555	5556.235	5572.321	889169	2946425	1
2023.05.04	5552.352	5615.031	5541.814	5560.673	830662	2835831	1
2023.05.05	5556.235	5584.524	5492.447	5522.954	825508	2900757	1
2023.05.08	5522.400	5593.399	5509.087	5584.524	820479	2826062	1
2023.05.09	5581.196	5613.367	5541.814	5557.345	808756	2850491	1
2023.05.10	5556.235	5561.782	5502.431	5509.087	819461	2648768	1
2023.05.11	5521.290	5551.798	5486.900	5493.556	833486	2925054	1
2023.05.12	5494.666	5519.072	5463.049	5479.689	745650	2644096	1
2023.05.15	5478.025	5490.228	5438.088	5447.518	772038	2640870	1
2023.05.16	5445.854	5511.861	5437.534	5496.884	945758	3260559	1
2023.05.17	5496.884	5529.611	5475.252	5494.666	893477	3068747	1
2023.05.18	5506.314	5540.704	5504.095	5524.618	764893	2688254	1
2023.05.19	5508.533	5564.001	5498.548	5557.899	834101	3172258	1
2023.05.22	5557.345	5564.555	5505.759	5522.954	690777	2396368	1
2023.05.23	5534.603	5550.134	5500.767	5525.728	742586	2727030	1
2023.05.24	5514.634	5515.189	5481.908	5509.087	656949	2356301	1
2023.05.25	5500.767	5601.164	5490.783	5592.844	875912	3650636	1
2023.05.26	5569.548	5586.743	5527.392	5549.024	803432	2915301	1
2023.05.29	5552.352	5573.430	5521.290	5571.766	524301	1713161	1
2023.05.30	5557.899	5625.570	5549.024	5591.735	796294	2932035	1
2023.05.31	5612.153	5690.513	5606.634	5609.945	1054051	4003403	1
2023.06.01	5592.287	5613.256	5553.658	5566.902	837052	3025740	1
2023.06.02	5551.451	5552.555	5487.438	5501.786	767020	2794849	1
2023.06.05	5518.341	5519.444	5448.258	5471.987	771905	2729965	1
2023.06.06	5470.331	5495.164	5433.358	5446.602	748478	2763419	1
2023.06.07	5441.084	5468.124	5432.807	5465.365	766008	2823458	1
2023.06.09	5447.706	5461.502	5380.934	5405.767	662983	2431030	1
2023.06.12	5409.630	5429.496	5386.452	5387.004	678410	2440536	1
2023.06.13	5391.419	5404.111	5369.346	5385.901	725613	2701754	1
2023.06.14	5380.382	5389.212	5310.299	5333.476	881597	3443338	1
2023.06.15	5341.754	5362.172	5306.988	5326.854	744523	2707611	1
2023.06.16	5323.543	5365.483	5319.129	5330.165	736456	2696011	1
2023.06.19	5336.236	5343.961	5264.497	5284.915	542317	2104965	1
2023.06.20	5292.641	5316.370	5278.845	5297.055	764956	2739826	1
2023.06.21	5297.607	5322.992	5262.842	5262.842	687859	2623749	1
2023.06.22	5267.808	5292.089	5251.253	5273.878	695720	2579035	1
2023.06.23	5292.641	5311.403	5265.049	5289.330	627350	2326353	1
2023.06.26	5281.052	5282.708	5255.116	5267.256	500943	1839553	1
2023.06.27	5265.601	5317.473	5245.183	5314.162	702523	2778824	1
2023.06.28	5316.921	5376.519	5309.748	5356.653	733220	2919093	1
2023.06.29	5350.583	5381.486	5331.821	5366.035	746272	2888578	1
2023.06.30	5370.431	5380.873	5284.698	5287.995	725514	2897133	1
2023.07.03	5298.987	5314.924	5257.769	5311.627	625315	2209775	1
2023.07.04	5301.185	5356.692	5283.599	5347.349	501074	1756572	1
2023.07.05	5350.647	5378.125	5339.106	5355.593	705470	2454365	1
2023.07.06	5353.394	5466.607	5345.700	5432.533	911180	3396570	1
2023.07.07	5431.983	5450.669	5351.746	5379.224	850905	2905909	1
2023.07.10	5372.630	5411.649	5358.890	5409.451	742278	2386572	1
2023.07.11	5403.955	5431.434	5352.845	5357.241	785528	2591190	1
2023.07.12	5350.097	5361.638	5277.004	5314.375	875609	2949617	1
2023.07.13	5293.491	5323.717	5278.652	5290.194	806198	2835029	1
2023.07.14	5296.239	5308.329	5265.463	5281.950	778136	2785230	1
2023.07.17	5292.392	5345.151	5287.446	5297.888	672470	2403891	1
2023.07.18	5295.689	5318.771	5283.049	5302.834	778479	2812134	1
2023.07.19	5305.582	5311.627	5266.012	5276.454	638772	2321514	1
2023.07.20	5277.004	5298.987	5251.723	5281.950	717628	2676768	1
2023.07.21	5306.681	5308.879	5240.182	5263.814	629015	2312168	1
